Date,Close,High,Low,Open,Volume,MA_7,MA_30,EMA_14,Lag_1,Lag_3
2017-02-21,1237.5,1237.5,1228.0999755859375,1237.300048828125,119,1232.7857142857142,1213.1733317057292,1227.3830939015263,1237.5999755859375,1231.699951171875
2017-02-22,1232.0,1238.5999755859375,1231.800048828125,1236.0999755859375,36,1232.4428536551338,1214.7899983723958,1227.9986813813227,1237.5,1240.0
2017-02-23,1250.199951171875,1250.300048828125,1236.0999755859375,1236.0999755859375,112,1236.1285574776787,1216.9899983723958,1230.9588506867299,1232.0,1237.5999755859375
2017-02-24,1256.9000244140625,1258.800048828125,1250.0,1250.0,1264,1240.8428431919642,1219.0333333333333,1234.4176738503743,1250.199951171875,1237.5
2017-02-27,1257.4000244140625,1263.0999755859375,1250.4000244140625,1254.699951171875,544,1244.5142822265625,1220.9833333333333,1237.481987258866,1256.9000244140625,1232.0
2017-02-28,1252.5999755859375,1257.300048828125,1247.199951171875,1253.5999755859375,721,1246.3142787388392,1222.893330891927,1239.4977190358088,1257.4000244140625,1250.199951171875
2017-03-01,1248.9000244140625,1248.9000244140625,1236.9000244140625,1247.800048828125,138,1247.9285714285713,1224.1233317057292,1240.7513597529094,1252.5999755859375,1256.9000244140625
2017-03-02,1231.9000244140625,1247.5999755859375,1230.699951171875,1247.199951171875,79,1247.1285749162946,1224.8099975585938,1239.57118170773,1248.9000244140625,1257.4000244140625
2017-03-03,1225.5,1235.199951171875,1222.9000244140625,1231.699951171875,121,1246.2000034877233,1225.6299967447917,1237.6950241466993,1231.9000244140625,1252.5999755859375
2017-03-06,1224.5,1235.199951171875,1224.5,1235.199951171875,29,1242.5285818917412,1226.303328450521,1235.935687593806,1225.5,1248.9000244140625
2017-03-07,1215.0999755859375,1225.4000244140625,1213.699951171875,1224.300048828125,53,1236.5571463448662,1226.306660970052,1233.1575926594235,1224.5,1231.9000244140625
2017-03-08,1208.5,1212.199951171875,1206.699951171875,1212.199951171875,24,1229.5714285714287,1226.2466593424479,1229.869913638167,1215.0999755859375,1225.5
2017-03-09,1202.4000244140625,1205.5999755859375,1202.300048828125,1204.5,37,1222.4000069754463,1226.416658528646,1226.2072617416197,1208.5,1224.5
2017-03-10,1200.699951171875,1203.300048828125,1196.199951171875,1196.199951171875,3,1215.5142822265625,1226.789990234375,1222.8062869989872,1202.4000244140625,1215.0999755859375
2017-03-13,1202.4000244140625,1210.0,1202.300048828125,1206.199951171875,35,1211.2999965122767,1227.2666585286458,1220.0854519876639,1200.699951171875,1208.5
2017-03-14,1201.9000244140625,1205.9000244140625,1196.800048828125,1203.0999755859375,22,1207.9285714285713,1227.556660970052,1217.660728311184,1202.4000244140625,1202.4000244140625
2017-03-15,1200.0999755859375,1221.199951171875,1197.699951171875,1198.199951171875,36,1204.4428536551338,1227.2733276367187,1215.3192946144843,1201.9000244140625,1200.699951171875
2017-03-16,1226.5,1231.4000244140625,1222.199951171875,1222.199951171875,47,1206.0714285714287,1227.9699951171874,1216.810055332553,1200.0999755859375,1202.4000244140625
2017-03-17,1229.800048828125,1230.9000244140625,1227.0999755859375,1227.0999755859375,26,1209.114292689732,1228.4066650390625,1218.542054465296,1226.5,1201.9000244140625
2017-03-20,1233.5999755859375,1234.4000244140625,1229.300048828125,1229.300048828125,23,1213.5714285714287,1228.9099975585937,1220.5497772813815,1229.800048828125,1200.0999755859375
2017-03-21,1246.0999755859375,1246.0999755859375,1226.4000244140625,1226.4000244140625,11,1220.0571463448662,1229.4466634114583,1223.9564703886556,1233.5999755859375,1226.5
2017-03-22,1249.300048828125,1249.5,1247.699951171875,1247.9000244140625,3,1226.7571498325892,1229.95,1227.335614180585,1246.0999755859375,1229.800048828125
2017-03-23,1246.9000244140625,1247.5,1244.800048828125,1246.4000244140625,16,1233.1857212611608,1230.2600016276042,1229.9442022117155,1249.300048828125,1233.5999755859375
2017-03-24,1248.199951171875,1248.300048828125,1247.5999755859375,1248.0,3,1240.0571463448662,1230.6966674804687,1232.37830207307,1246.9000244140625,1246.0999755859375
2017-03-27,1255.4000244140625,1257.699951171875,1253.800048828125,1255.800048828125,72,1244.1857212611608,1231.3966674804688,1235.447865051869,1248.199951171875,1249.300048828125
2017-03-28,1255.300048828125,1255.9000244140625,1255.300048828125,1255.9000244140625,19,1247.828578404018,1232.426668294271,1238.0948228887032,1255.4000244140625,1246.9000244140625
2017-03-29,1253.4000244140625,1253.4000244140625,1252.0999755859375,1252.199951171875,190678,1250.6571568080358,1233.410001627604,1240.1355164254178,1255.300048828125,1248.199951171875
2017-03-30,1245.0,1253.5999755859375,1241.0999755859375,1253.0999755859375,51328,1250.5000174386162,1233.8533365885417,1240.784114235362,1253.4000244140625,1255.4000244140625
2017-03-31,1247.300048828125,1248.800048828125,1238.699951171875,1242.0999755859375,8223,1250.2143031529017,1234.0966715494792,1241.652905514397,1245.0,1255.300048828125
2017-04-03,1250.800048828125,1252.4000244140625,1243.5999755859375,1247.5,1160,1250.771449497768,1234.5366739908854,1242.872524622894,1247.300048828125,1253.4000244140625
2017-04-04,1255.0,1260.300048828125,1253.0,1253.0999755859375,724,1251.742885044643,1235.1200073242187,1244.4895213398413,1250.800048828125,1245.0
2017-04-05,1245.4000244140625,1255.4000244140625,1243.0,1255.4000244140625,907,1250.3143136160713,1235.5666748046874,1244.6109217497376,1255.0,1247.300048828125
2017-04-06,1250.300048828125,1257.5,1249.0,1256.0999755859375,169,1249.6000279017858,1235.5700113932292,1245.3694720268559,1245.4000244140625,1250.800048828125
2017-04-07,1254.300048828125,1269.0999755859375,1249.5,1249.5,445,1249.7286028180804,1235.4833455403646,1246.5602156003583,1250.300048828125,1255.0
2017-04-10,1251.0999755859375,1255.199951171875,1246.800048828125,1252.699951171875,182,1250.6000279017858,1235.2733439127603,1247.165516931769,1254.300048828125,1245.4000244140625
2017-04-11,1271.199951171875,1273.5,1254.5,1254.5,401,1254.0142996651787,1235.8933430989584,1250.3701081637832,1251.0999755859375,1250.300048828125
2017-04-12,1275.300048828125,1285.0999755859375,1272.0,1275.0,492,1257.5142996651787,1236.7733439127603,1253.6941002523622,1271.199951171875,1254.300048828125
2017-04-13,1285.9000244140625,1287.5999755859375,1282.0,1285.300048828125,915,1261.9285888671875,1238.5733439127605,1257.988223473922,1275.300048828125,1251.0999755859375
2017-04-17,1289.4000244140625,1294.800048828125,1284.300048828125,1291.800048828125,73,1268.2143031529017,1240.7033447265626,1262.176463599274,1285.9000244140625,1271.199951171875
2017-04-18,1291.699951171875,1291.699951171875,1278.5999755859375,1283.9000244140625,394,1274.1285749162946,1242.9433430989584,1266.1129286089542,1289.4000244140625,1275.300048828125
2017-04-19,1281.4000244140625,1288.0,1274.0,1288.0,194,1278.0,1245.1533447265624,1268.1512080496354,1291.699951171875,1285.9000244140625
2017-04-20,1281.9000244140625,1281.9000244140625,1276.199951171875,1279.699951171875,127,1282.4000069754463,1247.6000122070313,1269.9843835648924,1281.4000244140625,1289.4000244140625
2017-04-21,1287.4000244140625,1287.4000244140625,1279.199951171875,1279.800048828125,474,1284.7143031529017,1250.4333455403646,1272.3064690114484,1281.9000244140625,1291.699951171875
2017-04-24,1275.800048828125,1276.4000244140625,1265.0,1275.0,605,1284.7857317243304,1252.9366821289063,1272.772279653672,1287.4000244140625,1281.4000244140625
2017-04-25,1265.5999755859375,1276.9000244140625,1262.0999755859375,1275.5999755859375,356,1281.8857247488838,1255.0433471679687,1271.8159724446407,1275.800048828125,1281.9000244140625
2017-04-26,1262.0999755859375,1266.0,1262.0999755859375,1266.0,1156,1277.9857177734375,1257.0500122070312,1270.5205061968136,1265.5999755859375,1287.4000244140625
2017-04-27,1263.699951171875,1267.199951171875,1262.199951171875,1266.699951171875,206,1273.9857177734375,1259.170011393229,1269.6110988601552,1262.0999755859375,1275.800048828125
2017-04-28,1266.0999755859375,1267.199951171875,1264.699951171875,1265.9000244140625,85,1271.7999965122767,1260.490010579427,1269.1429490902597,1263.699951171875,1265.5999755859375
2017-05-01,1253.300048828125,1269.300048828125,1253.300048828125,1268.699951171875,34,1267.7142857142858,1261.2733439127603,1267.0305623886418,1266.0999755859375,1262.0999755859375
2017-05-02,1255.0999755859375,1256.199951171875,1251.199951171875,1256.199951171875,90,1263.0999930245537,1261.990010579427,1265.4398174816147,1253.300048828125,1263.699951171875
2017-05-03,1246.4000244140625,1255.800048828125,1238.699951171875,1255.0999755859375,195,1258.8999895368304,1262.0000122070312,1262.901178405941,1255.0999755859375,1266.0999755859375
2017-05-04,1226.5,1239.800048828125,1224.199951171875,1239.800048828125,72,1253.3142787388392,1261.240010579427,1258.0476879518155,1246.4000244140625,1253.300048828125
2017-05-05,1224.800048828125,1233.699951171875,1224.800048828125,1227.0,16,1247.9857177734375,1260.5033447265625,1253.6146694019903,1226.5,1255.0999755859375
2017-05-08,1225.300048828125,1234.0,1224.0,1224.0,43,1242.5000174386162,1259.7400146484374,1249.8393866588083,1224.800048828125,1246.4000244140625
2017-05-09,1214.300048828125,1226.199951171875,1214.0,1226.0999755859375,55,1235.1000279017858,1258.3700154622395,1245.100808281384,1225.300048828125,1226.5
2017-05-10,1217.300048828125,1220.199951171875,1217.300048828125,1219.800048828125,23,1229.9571707589287,1257.1033487955729,1241.3940403542829,1214.300048828125,1224.800048828125
2017-05-11,1222.699951171875,1222.699951171875,1218.300048828125,1218.5,13,1225.3285958426338,1256.0800130208333,1238.9014951299619,1217.300048828125,1225.300048828125
2017-05-12,1226.199951171875,1229.5,1226.0999755859375,1228.0,29,1222.44287109375,1255.4533447265626,1237.2079559355504,1222.699951171875,1214.300048828125
2017-05-15,1228.5999755859375,1232.699951171875,1227.5,1227.5,13,1222.7428676060267,1254.830008951823,1236.0602252222689,1226.199951171875,1217.300048828125
2017-05-16,1235.0,1237.300048828125,1230.4000244140625,1230.4000244140625,20,1224.2000034877233,1254.303340657552,1235.9188618592998,1228.5999755859375,1222.699951171875
2017-05-17,1257.5,1259.199951171875,1240.699951171875,1241.0,26,1228.7999965122767,1254.3866739908854,1238.7963469447266,1235.0,1226.199951171875
2017-05-18,1251.699951171875,1260.0,1245.800048828125,1254.800048828125,43,1234.1428397042412,1254.5966715494792,1240.5168275083463,1257.5,1228.5999755859375
2017-05-19,1252.699951171875,1252.699951171875,1252.699951171875,1252.699951171875,14,1239.1999686104912,1254.676668294271,1242.141243996817,1251.699951171875,1235.0
2017-05-22,1260.699951171875,1260.699951171875,1251.699951171875,1251.699951171875,14,1244.6285400390625,1254.889998372396,1244.6157382868246,1252.699951171875,1257.5
2017-05-23,1254.800048828125,1261.5999755859375,1250.5999755859375,1261.5,20,1248.7142682756696,1255.0133341471353,1245.973646358998,1260.699951171875,1251.699951171875
2017-05-24,1252.4000244140625,1257.800048828125,1249.699951171875,1251.9000244140625,14,1252.1142752511162,1254.386669921875,1246.83049676634,1254.800048828125,1252.699951171875
2017-05-25,1255.800048828125,1258.300048828125,1255.800048828125,1257.0999755859375,11,1255.0857107979912,1253.736669921875,1248.0264370412447,1252.4000244140625,1260.699951171875
2017-05-26,1267.5999755859375,1267.5999755859375,1267.5999755859375,1267.5999755859375,271457,1256.528564453125,1253.1266682942708,1250.636242180537,1255.800048828125,1254.800048828125
2017-05-30,1262.0999755859375,1270.0,1258.4000244140625,1267.4000244140625,129819,1258.0142822265625,1252.2166666666667,1252.1647399679237,1267.5999755859375,1252.4000244140625
2017-05-31,1272.0,1273.199951171875,1258.5,1262.4000244140625,2712,1260.7714320591517,1251.5600016276042,1254.8094413055337,1262.0999755859375,1255.800048828125
2017-06-01,1267.0,1269.199951171875,1260.800048828125,1268.0,825,1261.6714390345983,1251.0800008138021,1256.4348491314627,1272.0,1267.5999755859375
2017-06-02,1276.800048828125,1279.0,1259.0,1265.199951171875,1732,1264.8142961774554,1250.910001627604,1259.1502090910176,1267.0,1262.0999755859375
2017-06-05,1279.300048828125,1282.0,1277.0,1279.199951171875,433,1268.6571568080358,1250.6400024414063,1261.8368543892987,1276.800048828125,1272.0
2017-06-06,1294.4000244140625,1295.199951171875,1279.4000244140625,1279.4000244140625,942,1274.1714390345983,1251.2600016276042,1266.1786103926006,1279.300048828125,1267.0
2017-06-07,1290.0999755859375,1293.0999755859375,1284.300048828125,1291.5999755859375,641,1277.3857247488838,1252.0766682942708,1269.3681257517121,1294.4000244140625,1276.800048828125
2017-06-08,1276.300048828125,1287.5999755859375,1268.0999755859375,1285.4000244140625,319,1279.414306640625,1252.5500040690104,1270.2923821619006,1290.0999755859375,1279.300048828125
2017-06-09,1268.5,1277.9000244140625,1264.5999755859375,1277.9000244140625,467,1278.914306640625,1252.7100056966146,1270.053397873647,1276.300048828125,1294.4000244140625
2017-06-12,1266.0999755859375,1269.300048828125,1263.199951171875,1266.4000244140625,255,1278.7857317243304,1252.7100056966146,1269.5262749019525,1268.5,1290.0999755859375
2017-06-13,1265.800048828125,1266.9000244140625,1259.699951171875,1264.0999755859375,150,1277.2143031529017,1253.1266723632812,1269.0294447587755,1266.0999755859375,1276.300048828125
2017-06-14,1272.800048828125,1278.0,1256.800048828125,1269.4000244140625,336,1276.2857317243304,1253.7166748046875,1269.532191968022,1265.800048828125,1268.5
2017-06-15,1252.199951171875,1264.199951171875,1250.300048828125,1263.199951171875,743,1270.2571498325892,1253.9100056966147,1267.2212265285357,1272.800048828125,1266.0999755859375
2017-06-16,1254.0,1255.300048828125,1251.300048828125,1252.800048828125,34,1265.1000104631696,1254.8266723632812,1265.458396324731,1252.199951171875,1265.800048828125
2017-06-19,1244.199951171875,1252.199951171875,1241.9000244140625,1252.0999755859375,108,1260.5142822265625,1255.4733357747396,1262.6239369710167,1254.0,1272.800048828125
2017-06-20,1241.0,1245.5,1240.5,1242.199951171875,75,1256.5857107979912,1255.9966674804687,1259.7407453748813,1244.199951171875,1252.199951171875
2017-06-21,1243.4000244140625,1245.0,1240.0,1244.0999755859375,205,1253.3428606305804,1256.9666666666667,1257.5619825801055,1241.0,1254.0
2017-06-22,1247.5999755859375,1252.699951171875,1246.300048828125,1251.0,156,1250.7428501674108,1257.9766642252605,1256.2337149808832,1243.4000244140625,1244.199951171875
2017-06-23,1256.199951171875,1273.5999755859375,1249.800048828125,1250.0,269,1248.3714076450892,1259.093330891927,1256.229213139682,1247.5999755859375,1241.0
2017-06-26,1246.300048828125,1260.199951171875,1241.5999755859375,1260.199951171875,194,1247.528564453125,1259.7633341471353,1254.9053245648079,1256.199951171875,1243.4000244140625
2017-06-27,1246.4000244140625,1251.800048828125,1245.9000244140625,1251.5999755859375,111,1246.4428536551338,1260.356669108073,1253.7712845447084,1246.300048828125,1247.5999755859375
2017-06-28,1248.0,1248.5,1248.0,1248.5,370,1246.9857177734375,1260.7900024414062,1253.0017799387474,1246.4000244140625,1256.199951171875
2017-06-29,1244.199951171875,1250.699951171875,1238.0999755859375,1248.199951171875,540,1247.4428536551338,1260.3466674804688,1251.828202769831,1248.0,1246.300048828125
2017-06-30,1240.699951171875,1243.699951171875,1239.0999755859375,1243.699951171875,43,1247.05712890625,1259.980000813802,1250.3444358901036,1244.199951171875,1246.4000244140625
2017-07-03,1217.9000244140625,1236.0,1217.9000244140625,1236.0,33,1242.8142787388392,1258.8200032552083,1246.0185143599647,1240.699951171875,1248.0
2017-07-05,1220.4000244140625,1225.0,1217.0999755859375,1222.5,40,1237.7000034877233,1257.4766723632813,1242.602715700511,1217.9000244140625,1244.199951171875
2017-07-06,1222.199951171875,1225.0999755859375,1222.199951171875,1225.0999755859375,5,1234.2571323939733,1256.3900024414063,1239.8823470966927,1220.4000244140625,1240.699951171875
2017-07-07,1208.5999755859375,1220.4000244140625,1208.5999755859375,1219.0999755859375,116,1228.8571254185267,1254.930000813802,1235.711364228592,1222.199951171875,1217.9000244140625
2017-07-10,1212.0999755859375,1212.0999755859375,1209.5999755859375,1211.4000244140625,28,1223.728550502232,1253.4733317057292,1232.5631790762382,1208.5999755859375,1220.4000244140625
2017-07-11,1213.5999755859375,1214.9000244140625,1208.699951171875,1208.699951171875,12,1219.3571254185267,1251.6733317057292,1230.0347519441982,1212.0999755859375,1222.199951171875
2017-07-12,1218.0999755859375,1219.4000244140625,1217.9000244140625,1218.300048828125,7,1216.1285574776787,1250.2066650390625,1228.4434484297635,1213.5999755859375,1208.5999755859375
2017-07-13,1216.300048828125,1221.4000244140625,1216.300048828125,1221.4000244140625,7,1215.8999895368304,1248.35,1226.8243284828784,1218.0999755859375,1212.0999755859375
2017-07-14,1226.5999755859375,1227.5,1214.800048828125,1214.9000244140625,23,1216.7856968470983,1247.0033325195313,1226.794414763286,1216.300048828125,1213.5999755859375
2017-07-17,1232.800048828125,1233.4000244140625,1229.9000244140625,1229.9000244140625,7,1218.2999965122767,1245.5366658528646,1227.5951659719315,1226.5999755859375,1218.0999755859375
2017-07-18,1241.0999755859375,1241.199951171875,1236.199951171875,1236.199951171875,29,1222.9428536551338,1244.263330078125,1229.395807253799,1232.800048828125,1216.300048828125
2017-07-19,1241.199951171875,1241.199951171875,1240.0999755859375,1240.4000244140625,3,1227.0999930245537,1242.4899943033854,1230.9696931095425,1241.0999755859375,1226.5999755859375
2017-07-20,1244.800048828125,1244.800048828125,1236.5999755859375,1236.5999755859375,5,1231.5571463448662,1240.9799967447916,1232.8137405386867,1241.199951171875,1232.800048828125
2017-07-21,1254.300048828125,1254.300048828125,1250.5,1250.699951171875,16,1236.7285853794642,1240.2466634114583,1235.678581643945,1244.800048828125,1241.0999755859375
2017-07-24,1253.9000244140625,1256.0,1253.9000244140625,1256.0,8,1242.1000104631696,1239.7599975585938,1238.1081073466273,1254.300048828125,1241.199951171875
2017-07-25,1251.699951171875,1253.5999755859375,1249.199951171875,1252.699951171875,18,1245.6857212611608,1239.2799967447916,1239.9203531899936,1253.9000244140625,1244.800048828125
2017-07-26,1249.0,1249.0,1244.800048828125,1244.800048828125,7,1248.0,1238.7199951171874,1241.1309727646612,1251.699951171875,1254.300048828125
2017-07-27,1259.5999755859375,1259.5999755859375,1259.5999755859375,1259.5999755859375,220309,1250.642857142857,1238.2799926757812,1243.5935064741648,1249.0,1253.9000244140625
2017-07-28,1268.4000244140625,1270.0,1256.9000244140625,1258.4000244140625,64180,1254.5285818917412,1238.8199951171875,1246.9010421994844,1259.5999755859375,1251.699951171875
2017-07-31,1266.5999755859375,1270.800048828125,1265.800048828125,1268.9000244140625,7780,1257.642857142857,1239.2399943033854,1249.5275666510115,1268.4000244140625,1249.0
2017-08-01,1272.5999755859375,1273.300048828125,1262.0,1268.4000244140625,1061,1260.2571323939733,1240.186661783854,1252.603887842335,1266.5999755859375,1259.5999755859375
2017-08-02,1271.800048828125,1272.0999755859375,1262.9000244140625,1268.5,393,1262.8142787388392,1241.213330078125,1255.1633759737738,1272.5999755859375,1268.4000244140625
2017-08-03,1267.800048828125,1269.800048828125,1256.5999755859375,1265.9000244140625,878,1265.114292689732,1242.0266642252604,1256.8482656876872,1271.800048828125,1266.5999755859375
2017-08-04,1258.300048828125,1269.5999755859375,1253.9000244140625,1269.0,521,1266.44287109375,1242.3833333333334,1257.0418367730788,1267.800048828125,1272.5999755859375
2017-08-07,1258.199951171875,1259.0999755859375,1255.300048828125,1258.699951171875,260,1266.2428676060267,1242.45,1257.1962520262516,1258.300048828125,1271.800048828125
2017-08-08,1256.4000244140625,1264.0999755859375,1251.4000244140625,1256.9000244140625,555,1264.5285818917412,1242.7866658528646,1257.0900883446266,1258.199951171875,1267.800048828125
2017-08-09,1273.0,1277.800048828125,1260.199951171875,1260.199951171875,574,1265.44287109375,1243.6733317057292,1259.2114098986765,1256.4000244140625,1258.300048828125
2017-08-10,1283.699951171875,1287.4000244140625,1274.9000244140625,1276.5999755859375,608,1267.0285818917412,1244.863330078125,1262.4765487351028,1273.0,1258.199951171875
2017-08-11,1287.699951171875,1291.0999755859375,1282.0,1286.300048828125,139,1269.2999965122767,1246.313330078125,1265.8396690600057,1283.699951171875,1256.4000244140625
2017-08-14,1284.199951171875,1288.4000244140625,1278.800048828125,1288.4000244140625,338,1271.6428397042412,1247.763330078125,1268.2877066749218,1287.699951171875,1273.0
2017-08-15,1273.699951171875,1280.5,1267.4000244140625,1280.5,188,1273.8428257533483,1249.6233276367188,1269.0093392745155,1284.199951171875,1283.699951171875
2017-08-16,1276.9000244140625,1282.5999755859375,1269.4000244140625,1271.300048828125,110,1276.5142647879463,1251.506660970052,1270.0614306264551,1273.699951171875,1287.699951171875
2017-08-17,1286.4000244140625,1288.5,1283.199951171875,1283.800048828125,43,1280.7999790736608,1253.6466634114583,1272.2399097981363,1276.9000244140625,1284.199951171875
2017-08-18,1285.699951171875,1300.699951171875,1284.300048828125,1288.5999755859375,358,1282.6142578125,1256.2166625976563,1274.0345819813015,1286.4000244140625,1273.699951171875
2017-08-21,1290.800048828125,1290.800048828125,1284.699951171875,1285.199951171875,18,1283.6285574776787,1258.839998372396,1276.269977560878,1285.699951171875,1276.9000244140625
2017-08-22,1285.0999755859375,1288.4000244140625,1283.199951171875,1287.199951171875,100,1283.2571323939733,1261.2233317057292,1277.447310630886,1290.800048828125,1286.4000244140625
2017-08-23,1288.9000244140625,1289.4000244140625,1286.9000244140625,1289.4000244140625,250,1283.9285714285713,1263.5833333333333,1278.9743391353095,1285.0999755859375,1285.699951171875
2017-08-24,1286.5,1288.699951171875,1284.0,1288.699951171875,550,1285.7571498325892,1265.9233317057292,1279.977760583935,1288.9000244140625,1290.800048828125
2017-08-25,1292.5,1292.699951171875,1280.300048828125,1285.4000244140625,280,1287.9857177734375,1268.119999186198,1281.6473925060768,1286.5,1285.0999755859375
2017-08-28,1309.699951171875,1311.300048828125,1293.5,1293.5,145,1291.3142787388392,1270.683329264323,1285.3877336615167,1292.5,1288.9000244140625
2017-08-29,1313.0999755859375,1323.800048828125,1313.0999755859375,1318.800048828125,1178,1295.2285679408483,1273.0833292643229,1289.0826992514396,1309.699951171875,1286.5
2017-08-30,1308.0999755859375,1312.5,1304.9000244140625,1308.199951171875,1178,1297.699986049107,1275.313330078125,1291.6183360960395,1313.0999755859375,1292.5
2017-08-31,1316.199951171875,1322.300048828125,1301.699951171875,1306.5999755859375,373,1302.1428397042412,1277.6933268229166,1294.8958847728177,1308.0999755859375,1309.699951171875
2017-09-01,1324.5,1327.699951171875,1316.9000244140625,1320.199951171875,313,1307.228550502232,1280.0333251953125,1298.843100136442,1316.199951171875,1313.0999755859375
2017-09-05,1339.199951171875,1339.199951171875,1328.5999755859375,1335.199951171875,39,1314.757114955357,1282.8766560872396,1304.224013607833,1324.5,1308.0999755859375
2017-09-06,1333.9000244140625,1340.300048828125,1332.5999755859375,1340.0,20,1320.6714041573662,1285.6166585286458,1308.1808150486636,1339.199951171875,1316.199951171875
2017-09-07,1345.0999755859375,1349.0,1336.4000244140625,1336.4000244140625,26,1325.728550502232,1288.8199910481771,1313.1033697869668,1333.9000244140625,1324.5
2017-09-08,1346.0,1355.800048828125,1345.5999755859375,1351.0,37,1330.4285539899554,1291.6999918619792,1317.4895871487047,1345.0999755859375,1339.199951171875
2017-09-11,1331.0,1331.0,1327.300048828125,1331.0,9,1333.699986049107,1293.7866577148438,1319.2909755288774,1346.0,1333.9000244140625
2017-09-12,1328.0,1328.0,1325.199951171875,1327.0,15,1335.385707310268,1295.8333251953125,1320.4521787916938,1331.0,1345.0999755859375
2017-09-13,1323.4000244140625,1323.4000244140625,1323.4000244140625,1323.4000244140625,16,1335.2285679408483,1297.52666015625,1320.8452248746762,1328.0,1346.0
2017-09-14,1324.699951171875,1329.300048828125,1319.5999755859375,1319.5999755859375,316,1333.1571393694196,1299.289990234375,1321.3591883809693,1323.4000244140625,1331.0
2017-09-15,1320.4000244140625,1321.199951171875,1319.800048828125,1320.5999755859375,15,1331.2285679408483,1301.0433227539063,1321.2312998520486,1324.699951171875,1328.0
2017-09-18,1306.300048828125,1310.4000244140625,1306.0,1309.800048828125,129,1325.6857212611608,1302.6433227539062,1319.2404663821922,1320.4000244140625,1323.4000244140625
2017-09-19,1306.199951171875,1310.300048828125,1305.0999755859375,1307.9000244140625,20,1320.0,1304.2433227539063,1317.5017310208166,1306.300048828125,1324.699951171875
2017-09-20,1312.0,1312.0,1298.699951171875,1312.0,12,1317.2857142857142,1306.0966552734376,1316.7681668847079,1306.199951171875,1320.4000244140625
2017-09-21,1290.5999755859375,1304.0999755859375,1290.300048828125,1299.0999755859375,336,1311.9428536551338,1306.6833211263022,1313.2790747115387,1312.0,1306.300048828125
2017-09-22,1293.300048828125,1295.699951171875,1293.300048828125,1295.0,209,1307.642857142857,1307.0033243815103,1310.6152045937501,1290.5999755859375,1306.199951171875
2017-09-25,1306.800048828125,1309.199951171875,1291.0,1293.0999755859375,51,1305.085728236607,1307.6399943033855,1310.1065171583334,1293.300048828125,1312.0
2017-09-26,1297.0,1305.5999755859375,1297.0,1304.5,39,1301.7428676060267,1308.0666625976562,1308.3589815372225,1306.800048828125,1290.5999755859375
2017-09-27,1283.4000244140625,1283.4000244140625,1283.4000244140625,1283.4000244140625,19488,1298.471435546875,1308.389998372396,1305.0311205874677,1297.0,1293.300048828125
2017-09-28,1285.5,1288.0,1277.0,1283.0999755859375,5226,1295.5142996651787,1308.6766642252603,1302.4269711758054,1283.4000244140625,1306.800048828125
2017-09-29,1281.5,1289.4000244140625,1281.5,1284.199951171875,492,1291.1571568080358,1308.513330078125,1299.6367083523646,1285.5,1297.0
2017-10-02,1272.699951171875,1276.0999755859375,1270.4000244140625,1275.0,136,1288.6000104631696,1308.0799967447917,1296.0451407282994,1281.5,1283.4000244140625
2017-10-03,1271.5,1273.300048828125,1268.5999755859375,1269.699951171875,192,1285.4857177734375,1307.436661783854,1292.7724552978596,1272.699951171875,1285.5
2017-10-04,1273.699951171875,1280.800048828125,1270.0,1273.800048828125,218,1280.7571323939733,1307.056660970052,1290.2294547477284,1271.5,1281.5
2017-10-05,1269.9000244140625,1277.800048828125,1267.5999755859375,1277.800048828125,36,1276.885707310268,1306.4233276367188,1287.518864036573,1273.699951171875,1272.699951171875
2017-10-06,1271.5999755859375,1272.0,1260.5,1267.5999755859375,46,1275.199986049107,1305.92666015625,1285.3963455764883,1269.9000244140625,1271.5
2017-10-09,1281.800048828125,1284.0,1279.0,1280.5999755859375,19,1274.671421595982,1305.5699951171875,1284.9168393433733,1271.5999755859375,1273.699951171875
2017-10-10,1290.5999755859375,1293.0,1281.699951171875,1282.5999755859375,18,1275.9714181082588,1304.933329264323,1285.674590842382,1281.800048828125,1269.9000244140625
2017-10-11,1285.800048828125,1292.0,1284.9000244140625,1287.300048828125,21,1277.8428606305804,1304.023331705729,1285.6913185738144,1290.5999755859375,1271.5999755859375
2017-10-12,1293.300048828125,1294.5,1289.300048828125,1291.5,14,1280.9571533203125,1303.5300008138022,1286.7058159410558,1285.800048828125,1281.800048828125
2017-10-13,1301.5,1301.699951171875,1291.699951171875,1293.300048828125,74,1284.9285888671875,1303.0400024414062,1288.6783738155816,1293.300048828125,1290.5999755859375
2017-10-16,1299.9000244140625,1303.800048828125,1291.9000244140625,1302.0,173,1289.2143031529017,1302.2200032552084,1290.174593895379,1301.5,1285.800048828125
2017-10-17,1283.0,1295.0999755859375,1283.0,1295.0999755859375,571,1290.8428780691963,1300.3466715494792,1289.2179813759951,1299.9000244140625,1293.300048828125
2017-10-18,1279.9000244140625,1279.9000244140625,1279.9000244140625,1279.9000244140625,163,1290.5714460100446,1298.5466715494792,1287.975587114404,1283.0,1301.5
2017-10-19,1286.9000244140625,1286.9000244140625,1285.0999755859375,1286.4000244140625,134,1290.0428815569196,1296.6066731770834,1287.8321787543587,1279.9000244140625,1299.9000244140625
2017-10-20,1277.4000244140625,1279.5999755859375,1277.4000244140625,1279.5999755859375,304,1288.8428780691963,1294.3200073242188,1286.4412248423193,1286.9000244140625,1283.0
